Analyst Type,Job Title,Company Name,Rating,Job Location,Job State,Lower Salary USD,Upper Salary USD,Average Salary,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Business Analyst","Business Analyst","Formosa Plastics Corp.
",3.5,"Livingston"," NJ",48000.0,92000.0,70000.0,"1001 to 5000",1978-01-01 00:00:00.000,"Subsidiary or Business Segment","Chemical Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Business Analyst","Business Analyst","TTI of USA, Inc.
",2.6,"New York"," NY",48000.0,92000.0,70000.0,"201 to 500",1995-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$10 to $25 million (USD)"
"Business Analyst","Business Analyst","Acara Solutions
",3.1,"New York"," NY",48000.0,92000.0,70000.0,"10000+",1957-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Business Analyst","Business Analyst","Metropolitan Jewish Health System
",3.2,"Brooklyn"," NY",48000.0,92000.0,70000.0,"1001 to 5000",1906-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$1 to $2 billion (USD)"
"Business Analyst","Intern, IT Business Analyst","Vera Institute of Justice
",3.2,"Brooklyn"," NY",59000.0,85000.0,72000.0,"201 to 500",1961-01-01 00:00:00.000,"Nonprofit Organization","Social Assistance","Non-Profit","$100 to $500 million (USD)"
"Business Analyst","Business Analyst","Talon
",4.4,"New York"," NY",59000.0,85000.0,72000.0,"51 to 200",2001-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)"
"Business Analyst","Senior Analyst - Financial Planning, System Solutions & Automation","Geller & Company
",3.2,"New York"," NY",59000.0,85000.0,72000.0,"501 to 1000",1984-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","Unknown / Non-Applicable"
"Business Analyst","Commercial Lending Business Analyst","Finastra
",3.2,"New York"," NY",59000.0,85000.0,72000.0,"10000+",2017-01-01 00:00:00.000,"Private","Financial Transaction Processing","Finance","$2 to $5 billion (USD)"
"Business Analyst","Business Analyst","Gate Staffing LLC
",2.8,"New York"," NY",59000.0,85000.0,72000.0,"1 to 50",2010-01-01 00:00:00.000,"Self-employed","IT Services","Information Technology","$1 to $5 million (USD)"
"Business Analyst","Business Analyst","PROLIM Global Corporation
",3.3,"New York"," NY",59000.0,85000.0,72000.0,"201 to 500",2005-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Business Systems Analyst","Staid Logic LLC
",4.7,"New York"," NY",59000.0,85000.0,72000.0,"51 to 200",2006-01-01 00:00:00.000,"Private","IT Services","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Business Analyst","ZT Systems
",3.5,"Secaucus"," NJ",59000.0,85000.0,72000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)"
"Business Analyst","Business Analyst","Saven Technologies Inc.
",3.8,"South Plainfield"," NJ",59000.0,85000.0,72000.0,"201 to 500",1999-01-01 00:00:00.000,"Private","IT Services","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Senior Analyst, Analytics","A Place for Mom
",2.7,"New York"," NY",59000.0,85000.0,72000.0,"501 to 1000",2000-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Business Analyst","Business Analyst","22nd Century Technologies
",3.7,"Brooklyn"," NY",59000.0,85000.0,72000.0,"1001 to 5000",1997-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Restructuring Advisory, Analyst","Teneo
",3.6,"New York"," NY",59000.0,85000.0,72000.0,"501 to 1000",2011-01-01 00:00:00.000,"Private","Consulting","Business Services","Unknown / Non-Applicable"
"Business Analyst","Digital Analyst","A Place for Mom
",2.7,"New York"," NY",59000.0,85000.0,72000.0,"501 to 1000",2000-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Business Analyst","Business Analyst - Commercial Lending","Blue Horizon Tek Solutions
",5.0,"New York"," NY",59000.0,85000.0,72000.0,"1 to 50",1987-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Business Analyst","Entry-Level Recruitment Analyst","Wynden Stark
",3.8,"New York"," NY",59000.0,85000.0,72000.0,"51 to 200",2009-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)"
"Business Analyst","Business Systems Analyst","Seven Seven Softwares
",3.1,"Newark"," NJ",59000.0,85000.0,72000.0,"201 to 500",1996-01-01 00:00:00.000,"Public","IT Services","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Business Analyst","EDP World, Inc.
",3.5,"New York"," NY",59000.0,85000.0,72000.0,"1 to 50",1968-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$1 to $5 million (USD)"
"Business Analyst","Business Analyst","Robert Half
",3.5,"Brooklyn"," NY",59000.0,85000.0,72000.0,"10000+",1948-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Business Analyst","Business Analyst","Staffigo Technical Services, LLC
",5.0,"New York"," NY",59000.0,85000.0,72000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business Analyst","Creative Financial Staffing
",4.5,"New York"," NY",69000.0,131000.0,100000.0,"201 to 500",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$50 to $100 million (USD)"
"Business Analyst","Business Analyst","Infinity Consulting Solutions
",3.4,"New York"," NY",69000.0,131000.0,100000.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Business Analyst","Han IT Staffing
",4.6,"New York"," NY",69000.0,131000.0,100000.0,"51 to 200",2012-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Business Analyst","Business Analyst/Coordinator","TEKsystems, Inc
",3.9,"New York"," NY",69000.0,131000.0,100000.0,"1001 to 5000",1983-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Business Analyst","Senior Business Analyst","IHS Markit
",3.5,"New York"," NY",69000.0,131000.0,100000.0,"10000+",2016-01-01 00:00:00.000,"Public","Consulting","Business Services","$2 to $5 billion (USD)"
"Business Analyst","Business Analyst","Cyberthink, Inc
",3.6,"Ridgefield Park"," NJ",69000.0,131000.0,100000.0,"201 to 500",1996-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Business Analyst/Capital Markets","InfoSmart Technologies Inc
",4.5,"New York"," NY",69000.0,131000.0,100000.0,"51 to 200",1998-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$5 to $10 million (USD)"
"Business Analyst","Business Analyst from Insurance Domain or Retirement Domain","Synechron
",3.6,"Harrison"," NJ",69000.0,131000.0,100000.0,"5001 to 10000",2001-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Business Analyst","Kforce
",4.1,"Madison"," NJ",69000.0,131000.0,100000.0,"10000+",1966-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$1 to $2 billion (USD)"
"Business Analyst","Product Management Analyst","comScore
",2.7,"New York"," NY",69000.0,131000.0,100000.0,"1001 to 5000",1999-01-01 00:00:00.000,"Public","Advertising & Marketing","Business Services","$1 to $2 billion (USD)"
"Business Analyst","Business Analyst","STAND 8 Technology Services
",3.9,"Lake Hiawatha"," NJ",69000.0,131000.0,100000.0,"51 to 200",2009-01-01 00:00:00.000,"Private","Consulting","Business Services","$10 to $25 million (USD)"
"Business Analyst","Product Analyst","Plymouth Rock Assurance
",3.4,"Woodbridge"," NJ",69000.0,131000.0,100000.0,"1001 to 5000",1982-01-01 00:00:00.000,"Private","Insurance Carriers","Insurance","$10 to $25 million (USD)"
"Business Analyst","Business Analyst","Frontend Arts
",4.5,"Union"," NJ",69000.0,131000.0,100000.0,"1 to 50",2013-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$1 to $5 million (USD)"
"Business Analyst","Axiom Developer/Business Analyst","The Goodkind Group
",4.5,"New York"," NY",69000.0,131000.0,100000.0,"51 to 200",1991-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Business Analyst","Business Systems Analyst","Apex Systems
",3.8,"Summit"," NJ",69000.0,131000.0,100000.0,"1001 to 5000",1995-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Business Analyst","Systems Support Analyst 5","Wells Fargo
",3.6,"New York"," NY",69000.0,131000.0,100000.0,"10000+",1852-01-01 00:00:00.000,"Public","Banks & Credit Unions","Finance","$10+ billion (USD)"
"Business Analyst","Business Analyst - Technical","The Resource Collaborative
",5.0,"New York"," NY",69000.0,131000.0,100000.0,"1 to 50",2011-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Business Analyst","Technical Business Analyst","VLink Inc.
",3.8,"New York"," NY",69000.0,131000.0,100000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Contract Consultant Business Analyst for Massive Software Product Company","Gambit Technologies Inc
",4.3,"Whippany"," NJ",69000.0,131000.0,100000.0,"1 to 50",2004-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$5 to $10 million (USD)"
"Business Analyst","Data Business Analyst","Genuent
",3.5,"New York"," NY",55000.0,103000.0,79000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Technical Business Analyst","Diverse Lynx
",3.9,"New York"," NY",55000.0,103000.0,79000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Data Analyst","NYU Langone Health
",4.1,"New York"," NY",55000.0,103000.0,79000.0,"10000+",1841-01-01 00:00:00.000,"Hospital","Health Care Services & Hospitals","Health Care","$5 to $10 billion (USD)"
"Business Analyst","Business Analyst III","Apex Systems
",3.8,"New York"," NY",55000.0,103000.0,79000.0,"1001 to 5000",1995-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Business Analyst","Technical Business Analyst","GroupM
",3.4,"New York"," NY",55000.0,103000.0,79000.0,"10000+",2003-01-01 00:00:00.000,"Subsidiary or Business Segment","Publishing","Media","Unknown / Non-Applicable"
"Business Analyst","Business Technology Analyst","Point72
",3.9,"New York"," NY",55000.0,103000.0,79000.0,"1001 to 5000",2014-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","Unknown / Non-Applicable"
"Business Analyst","2021 Global Finance & Business Management Analyst Program - Summer Analyst Opportunity","JPMorgan Chase & Co.
",3.9,"New York"," NY",55000.0,103000.0,79000.0,"10000+",1799-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Business Analyst","Business Analyst II","Genesis10
",4.0,"New York"," NY",55000.0,103000.0,79000.0,"1001 to 5000",1999-01-01 00:00:00.000,"Private","Consulting","Business Services","$100 to $500 million (USD)"
"Business Analyst","DATA ANALYST","Montefiore Medical
",3.7,"New York"," NY",55000.0,103000.0,79000.0,"10000+",1884-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$2 to $5 billion (USD)"
"Business Analyst","BI Analyst","Genuent
",3.5,"New York"," NY",55000.0,103000.0,79000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Senior Project Manager/Business Analyst","Hachette Book Group USA
",3.6,"New York"," NY",55000.0,103000.0,79000.0,"1001 to 5000",1837-01-01 00:00:00.000,"Private","Publishing","Media","Unknown / Non-Applicable"
"Business Analyst","Business Analyst III","Horizon Blue Cross Blue Shield of New Jersey
",3.6,"Newark"," NJ",51000.0,95000.0,73000.0,"1001 to 5000",1932-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Business Analyst","Business Development (Institutional Investors)","Second Measure
",5.0,"New York"," NY",51000.0,95000.0,73000.0,"51 to 200",2015-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Business Analyst","Business Intelligence Analyst","Mini-Circuits
",3.1,"Brooklyn"," NY",51000.0,95000.0,73000.0,"201 to 500",1968-01-01 00:00:00.000,"Private","Electrical & Electronic Manufacturing","Manufacturing","Unknown / Non-Applicable"
"Business Analyst","Business Analyst/ Data analyst - Data Mining","LanceSoft Inc
",3.8,"New York"," NY",51000.0,95000.0,73000.0,"1001 to 5000",2000-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Regulatory Business Analyst","Russell Tobin & Associates
",3.5,"New York"," NY",51000.0,95000.0,73000.0,"51 to 200",2010-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$10 to $25 million (USD)"
"Business Analyst","Business Intelligence Analyst","The Connors Group
",5.0,"New York"," NY",51000.0,95000.0,73000.0,"1 to 50",2001-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Less than $1 million (USD)"
"Business Analyst","Business & Process Transformation Analyst","Zen & Art
",4.0,"New York"," NY",51000.0,95000.0,73000.0,"201 to 500",2003-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Enterprise Support Business Analyst","Macquarie Group
",3.3,"New York"," NY",72000.0,100000.0,86000.0,"10000+",1969-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$5 to $10 billion (USD)"
"Business Analyst","Software Business Analyst/Software Project Manager","Shinetech Software
",4.6,"New York"," NY",72000.0,100000.0,86000.0,"201 to 500",2001-01-01 00:00:00.000,"Private","IT Services","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Business Systems Analyst","Horizon Blue Cross Blue Shield of New Jersey
",3.6,"Newark"," NJ",72000.0,100000.0,86000.0,"1001 to 5000",1932-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Business Analyst","Business Systems Analyst","Diverse Lynx
",3.9,"New York"," NY",72000.0,100000.0,86000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Business Analyst/PM","Black Systems LLC
",4.4,"New York"," NY",72000.0,100000.0,86000.0,"201 to 500",2007-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Business Systems Analyst","Futran Solutions Inc
",4.0,"Newark"," NJ",72000.0,100000.0,86000.0,"201 to 500",2012-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Business Analyst","Sales Operations Analyst Intern (Spring/Summer)","HelloFresh
",3.4,"New York"," NY",72000.0,100000.0,86000.0,"1001 to 5000",2011-01-01 00:00:00.000,"Public","Health, Beauty, & Fitness","Consumer Services","Unknown / Non-Applicable"
"Business Analyst","Salesforce Business Analyst","WinterWyman
",4.3,"New York"," NY",72000.0,100000.0,86000.0,"51 to 200",1972-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Data Analyst","Teachers Pay Teachers
",4.9,"New York"," NY",72000.0,100000.0,86000.0,"51 to 200",2006-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Business Analyst","Business Process Analyst (Retail)","Momentum Resource Solutions
",3.7,"New York"," NY",72000.0,100000.0,86000.0,"51 to 200",1998-01-01 00:00:00.000,"Contract","Staffing & Outsourcing","Business Services","$10 to $25 million (USD)"
"Business Analyst","Senior Business Analyst","Ross Stores
",3.3,"New York"," NY",72000.0,100000.0,86000.0,"10000+",1957-01-01 00:00:00.000,"Public","Department, Clothing, & Shoe Stores","Retail","$10+ billion (USD)"
"Business Analyst","HR Business Analyst (Workday)","American International Group
",3.2,"New York"," NY",72000.0,100000.0,86000.0,"10000+",1919-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
